ubigeo,region,provincia,distrito,organizacion_politica,total_votos
050532,Ayacucho,Lucanas,San Cristóbal,MOVIMIENTO REGIONAL WARI LLAQTA,347
050532,Ayacucho,Lucanas,San Cristóbal,ALIANZA POR NUESTRO DESARROLLO,78
050532,Ayacucho,Lucanas,San Cristóbal,JUNTOS POR EL PERU,249
050532,Ayacucho,Lucanas,San Cristóbal,PARTIDO POLITICO NACIONAL PERU LIBRE,57
050532,Ayacucho,Lucanas,San Cristóbal,PARTIDO DEMOCRATICO SOMOS PERU,41
050601,Ayacucho,Parinacochas,Coracora,MOVIMIENTO REGIONAL AGUA,1930
050601,Ayacucho,Parinacochas,Coracora,MOVIMIENTO REGIONAL GANA AYACUCHO,1207
050601,Ayacucho,Parinacochas,Coracora,ALIANZA POR NUESTRO DESARROLLO,2340
050604,Ayacucho,Parinacochas,Coronel Castañeda,MOVIMIENTO REGIONAL AGUA,263
050604,Ayacucho,Parinacochas,Coronel Castañeda,MOVIMIENTO REGIONAL GANA AYACUCHO,37
050604,Ayacucho,Parinacochas,Coronel Castañeda,ALIANZA POR NUESTRO DESARROLLO,66
050605,Ayacucho,Parinacochas,Chumpi,MOVIMIENTO REGIONAL AGUA,355
050605,Ayacucho,Parinacochas,Chumpi,MOVIMIENTO REGIONAL GANA AYACUCHO,82
050605,Ayacucho,Parinacochas,Chumpi,ALIANZA POR NUESTRO DESARROLLO,538
050608,Ayacucho,Parinacochas,Pacapausa,MOVIMIENTO REGIONAL AGUA,54
050608,Ayacucho,Parinacochas,Pacapausa,MOVIMIENTO REGIONAL GANA AYACUCHO,153
050608,Ayacucho,Parinacochas,Pacapausa,ALIANZA POR NUESTRO DESARROLLO,137
050611,Ayacucho,Parinacochas,Pullo,MOVIMIENTO REGIONAL AGUA,714
050611,Ayacucho,Parinacochas,Pullo,MOVIMIENTO REGIONAL GANA AYACUCHO,102
050611,Ayacucho,Parinacochas,Pullo,ALIANZA POR NUESTRO DESARROLLO,705
050612,Ayacucho,Parinacochas,Puyusca,MOVIMIENTO REGIONAL AGUA,279
050612,Ayacucho,Parinacochas,Puyusca,MOVIMIENTO REGIONAL GANA AYACUCHO,200
050612,Ayacucho,Parinacochas,Puyusca,ALIANZA POR NUESTRO DESARROLLO,367
050615,Ayacucho,Parinacochas,San Francisco de Ravacayco,MOVIMIENTO REGIONAL AGUA,192
050615,Ayacucho,Parinacochas,San Francisco de Ravacayco,MOVIMIENTO REGIONAL GANA AYACUCHO,133
050615,Ayacucho,Parinacochas,San Francisco de Ravacayco,ALIANZA POR NUESTRO DESARROLLO,101
050616,Ayacucho,Parinacochas,Upahuacho,MOVIMIENTO REGIONAL AGUA,237
050616,Ayacucho,Parinacochas,Upahuacho,MOVIMIENTO REGIONAL GANA AYACUCHO,95
050616,Ayacucho,Parinacochas,Upahuacho,ALIANZA POR NUESTRO DESARROLLO,222
050701,Ayacucho,Víctor Fajardo,Huancapi,MOVIMIENTO REGIONAL AGUA,226
050701,Ayacucho,Víctor Fajardo,Huancapi,MOVIMIENTO REGIONAL WARI LLAQTA,405
050701,Ayacucho,Víctor Fajardo,Huancapi,MOVIMIENTO REGIONAL GANA AYACUCHO,191
050701,Ayacucho,Víctor Fajardo,Huancapi,ALIANZA POR NUESTRO DESARROLLO,62
050701,Ayacucho,Víctor Fajardo,Huancapi,ALIANZA PARA EL PROGRESO,51
050701,Ayacucho,Víctor Fajardo,Huancapi,PARTIDO POLITICO NACIONAL PERU LIBRE,103
050702,Ayacucho,Víctor Fajardo,Alcamenca,MOVIMIENTO REGIONAL AGUA,457
050702,Ayacucho,Víctor Fajardo,Alcamenca,MOVIMIENTO REGIONAL WARI LLAQTA,564
050702,Ayacucho,Víctor Fajardo,Alcamenca,MOVIMIENTO REGIONAL GANA AYACUCHO,114
050702,Ayacucho,Víctor Fajardo,Alcamenca,ALIANZA POR NUESTRO DESARROLLO,22
050702,Ayacucho,Víctor Fajardo,Alcamenca,ALIANZA PARA EL PROGRESO,14
050702,Ayacucho,Víctor Fajardo,Alcamenca,PARTIDO POLITICO NACIONAL PERU LIBRE,8
050703,Ayacucho,Víctor Fajardo,Apongo,MOVIMIENTO REGIONAL AGUA,186
050703,Ayacucho,Víctor Fajardo,Apongo,MOVIMIENTO REGIONAL WARI LLAQTA,113
050703,Ayacucho,Víctor Fajardo,Apongo,MOVIMIENTO REGIONAL GANA AYACUCHO,94
050703,Ayacucho,Víctor Fajardo,Apongo,ALIANZA POR NUESTRO DESARROLLO,49
050703,Ayacucho,Víctor Fajardo,Apongo,ALIANZA PARA EL PROGRESO,12
050703,Ayacucho,Víctor Fajardo,Apongo,PARTIDO POLITICO NACIONAL PERU LIBRE,12
050704,Ayacucho,Víctor Fajardo,Canaria,MOVIMIENTO REGIONAL AGUA,155
050704,Ayacucho,Víctor Fajardo,Canaria,MOVIMIENTO REGIONAL WARI LLAQTA,258
050704,Ayacucho,Víctor Fajardo,Canaria,MOVIMIENTO REGIONAL GANA AYACUCHO,356
050704,Ayacucho,Víctor Fajardo,Canaria,ALIANZA POR NUESTRO DESARROLLO,52
050704,Ayacucho,Víctor Fajardo,Canaria,ALIANZA PARA EL PROGRESO,22
050704,Ayacucho,Víctor Fajardo,Canaria,PARTIDO POLITICO NACIONAL PERU LIBRE,396
050706,Ayacucho,Víctor Fajardo,Cayara,MOVIMIENTO REGIONAL AGUA,166
050706,Ayacucho,Víctor Fajardo,Cayara,MOVIMIENTO REGIONAL WARI LLAQTA,138
050706,Ayacucho,Víctor Fajardo,Cayara,MOVIMIENTO REGIONAL GANA AYACUCHO,240
050706,Ayacucho,Víctor Fajardo,Cayara,ALIANZA POR NUESTRO DESARROLLO,61
050706,Ayacucho,Víctor Fajardo,Cayara,ALIANZA PARA EL PROGRESO,6
050706,Ayacucho,Víctor Fajardo,Cayara,PARTIDO POLITICO NACIONAL PERU LIBRE,136
050707,Ayacucho,Víctor Fajardo,Colca,MOVIMIENTO REGIONAL AGUA,36
050707,Ayacucho,Víctor Fajardo,Colca,MOVIMIENTO REGIONAL WARI LLAQTA,220
050707,Ayacucho,Víctor Fajardo,Colca,MOVIMIENTO REGIONAL GANA AYACUCHO,437
050707,Ayacucho,Víctor Fajardo,Colca,ALIANZA POR NUESTRO DESARROLLO,287
050707,Ayacucho,Víctor Fajardo,Colca,ALIANZA PARA EL PROGRESO,2
050707,Ayacucho,Víctor Fajardo,Colca,PARTIDO POLITICO NACIONAL PERU LIBRE,6
050708,Ayacucho,Víctor Fajardo,Hualla,MOVIMIENTO REGIONAL AGUA,177
050708,Ayacucho,Víctor Fajardo,Hualla,MOVIMIENTO REGIONAL WARI LLAQTA,398
050708,Ayacucho,Víctor Fajardo,Hualla,MOVIMIENTO REGIONAL GANA AYACUCHO,191
050708,Ayacucho,Víctor Fajardo,Hualla,ALIANZA POR NUESTRO DESARROLLO,73
050708,Ayacucho,Víctor Fajardo,Hualla,ALIANZA PARA EL PROGRESO,8
050708,Ayacucho,Víctor Fajardo,Hualla,PARTIDO POLITICO NACIONAL PERU LIBRE,118
050709,Ayacucho,Víctor Fajardo,Huamanquiquia,MOVIMIENTO REGIONAL AGUA,340
050709,Ayacucho,Víctor Fajardo,Huamanquiquia,MOVIMIENTO REGIONAL WARI LLAQTA,80
050709,Ayacucho,Víctor Fajardo,Huamanquiquia,MOVIMIENTO REGIONAL GANA AYACUCHO,230
050709,Ayacucho,Víctor Fajardo,Huamanquiquia,ALIANZA POR NUESTRO DESARROLLO,7
050709,Ayacucho,Víctor Fajardo,Huamanquiquia,ALIANZA PARA EL PROGRESO,4
050709,Ayacucho,Víctor Fajardo,Huamanquiquia,PARTIDO POLITICO NACIONAL PERU LIBRE,16
050710,Ayacucho,Víctor Fajardo,Huancaraylla,MOVIMIENTO REGIONAL AGUA,313
050710,Ayacucho,Víctor Fajardo,Huancaraylla,MOVIMIENTO REGIONAL WARI LLAQTA,467
050710,Ayacucho,Víctor Fajardo,Huancaraylla,MOVIMIENTO REGIONAL GANA AYACUCHO,41
050710,Ayacucho,Víctor Fajardo,Huancaraylla,ALIANZA POR NUESTRO DESARROLLO,8
050710,Ayacucho,Víctor Fajardo,Huancaraylla,ALIANZA PARA EL PROGRESO,135
050710,Ayacucho,Víctor Fajardo,Huancaraylla,PARTIDO POLITICO NACIONAL PERU LIBRE,10
050713,Ayacucho,Víctor Fajardo,Sarhua,MOVIMIENTO REGIONAL AGUA,317
050713,Ayacucho,Víctor Fajardo,Sarhua,MOVIMIENTO REGIONAL WARI LLAQTA,315
050713,Ayacucho,Víctor Fajardo,Sarhua,MOVIMIENTO REGIONAL GANA AYACUCHO,266
050713,Ayacucho,Víctor Fajardo,Sarhua,ALIANZA POR NUESTRO DESARROLLO,29
050713,Ayacucho,Víctor Fajardo,Sarhua,ALIANZA PARA EL PROGRESO,18
050713,Ayacucho,Víctor Fajardo,Sarhua,PARTIDO POLITICO NACIONAL PERU LIBRE,501
050714,Ayacucho,Víctor Fajardo,Vilcanchos,MOVIMIENTO REGIONAL AGUA,684
050714,Ayacucho,Víctor Fajardo,Vilcanchos,MOVIMIENTO REGIONAL WARI LLAQTA,408
050714,Ayacucho,Víctor Fajardo,Vilcanchos,MOVIMIENTO REGIONAL GANA AYACUCHO,322
050714,Ayacucho,Víctor Fajardo,Vilcanchos,ALIANZA POR NUESTRO DESARROLLO,33
050714,Ayacucho,Víctor Fajardo,Vilcanchos,ALIANZA PARA EL PROGRESO,34
050714,Ayacucho,Víctor Fajardo,Vilcanchos,PARTIDO POLITICO NACIONAL PERU LIBRE,18
050715,Ayacucho,Víctor Fajardo,Asquipata,MOVIMIENTO REGIONAL AGUA,30
050715,Ayacucho,Víctor Fajardo,Asquipata,MOVIMIENTO REGIONAL WARI LLAQTA,17
050715,Ayacucho,Víctor Fajardo,Asquipata,MOVIMIENTO REGIONAL GANA AYACUCHO,100
050715,Ayacucho,Víctor Fajardo,Asquipata,ALIANZA POR NUESTRO DESARROLLO,3
050715,Ayacucho,Víctor Fajardo,Asquipata,ALIANZA PARA EL PROGRESO,3
050715,Ayacucho,Víctor Fajardo,Asquipata,PARTIDO POLITICO NACIONAL PERU LIBRE,126
050801,Ayacucho,Huanca Sancos,Sancos,MOVIMIENTO REGIONAL AGUA,259
050801,Ayacucho,Huanca Sancos,Sancos,MOVIMIENTO REGIONAL WARI LLAQTA,126
050801,Ayacucho,Huanca Sancos,Sancos,MOVIMIENTO REGIONAL GANA AYACUCHO,179
050801,Ayacucho,Huanca Sancos,Sancos,ALIANZA POR NUESTRO DESARROLLO,738
050801,Ayacucho,Huanca Sancos,Sancos,PARTIDO POLITICO NACIONAL PERU LIBRE,433
050802,Ayacucho,Huanca Sancos,Sacsamarca,MOVIMIENTO REGIONAL AGUA,354
050802,Ayacucho,Huanca Sancos,Sacsamarca,MOVIMIENTO REGIONAL WARI LLAQTA,35
050802,Ayacucho,Huanca Sancos,Sacsamarca,MOVIMIENTO REGIONAL GANA AYACUCHO,96
050802,Ayacucho,Huanca Sancos,Sacsamarca,ALIANZA POR NUESTRO DESARROLLO,169
050802,Ayacucho,Huanca Sancos,Sacsamarca,PARTIDO POLITICO NACIONAL PERU LIBRE,114
050803,Ayacucho,Huanca Sancos,Santiago de Lucanamarca,MOVIMIENTO REGIONAL AGUA,276
050803,Ayacucho,Huanca Sancos,Santiago de Lucanamarca,MOVIMIENTO REGIONAL WARI LLAQTA,24
050803,Ayacucho,Huanca Sancos,Santiago de Lucanamarca,MOVIMIENTO REGIONAL GANA AYACUCHO,256
050803,Ayacucho,Huanca Sancos,Santiago de Lucanamarca,ALIANZA POR NUESTRO DESARROLLO,271
050803,Ayacucho,Huanca Sancos,Santiago de Lucanamarca,PARTIDO POLITICO NACIONAL PERU LIBRE,254
050804,Ayacucho,Huanca Sancos,Carapo,MOVIMIENTO REGIONAL AGUA,148
050804,Ayacucho,Huanca Sancos,Carapo,MOVIMIENTO REGIONAL WARI LLAQTA,76
050804,Ayacucho,Huanca Sancos,Carapo,MOVIMIENTO REGIONAL GANA AYACUCHO,286
050804,Ayacucho,Huanca Sancos,Carapo,ALIANZA POR NUESTRO DESARROLLO,256
050804,Ayacucho,Huanca Sancos,Carapo,PARTIDO POLITICO NACIONAL PERU LIBRE,466
050901,Ayacucho,Vilcas Huamán,Vilcas Huamán,MOVIMIENTO REGIONAL AGUA,1152
050901,Ayacucho,Vilcas Huamán,Vilcas Huamán,MOVIMIENTO REGIONAL WARI LLAQTA,1148
050901,Ayacucho,Vilcas Huamán,Vilcas Huamán,MOVIMIENTO REGIONAL GANA AYACUCHO,19
050901,Ayacucho,Vilcas Huamán,Vilcas Huamán,ALIANZA POR NUESTRO DESARROLLO,1384
050901,Ayacucho,Vilcas Huamán,Vilcas Huamán,PARTIDO FRENTE DE LA ESPERANZA 2021,16
050901,Ayacucho,Vilcas Huamán,Vilcas Huamán,PARTIDO DEMOCRATICO SOMOS PERU,28
050902,Ayacucho,Vilcas Huamán,Vischongo,MOVIMIENTO REGIONAL AGUA,823
050902,Ayacucho,Vilcas Huamán,Vischongo,MOVIMIENTO REGIONAL WARI LLAQTA,622
050902,Ayacucho,Vilcas Huamán,Vischongo,MOVIMIENTO REGIONAL GANA AYACUCHO,10
050902,Ayacucho,Vilcas Huamán,Vischongo,ALIANZA POR NUESTRO DESARROLLO,664
050902,Ayacucho,Vilcas Huamán,Vischongo,PARTIDO FRENTE DE LA ESPERANZA 2021,6
050902,Ayacucho,Vilcas Huamán,Vischongo,PARTIDO DEMOCRATICO SOMOS PERU,187
050903,Ayacucho,Vilcas Huamán,Accomarca,MOVIMIENTO REGIONAL AGUA,256
050903,Ayacucho,Vilcas Huamán,Accomarca,MOVIMIENTO REGIONAL WARI LLAQTA,153
050903,Ayacucho,Vilcas Huamán,Accomarca,MOVIMIENTO REGIONAL GANA AYACUCHO,31
050903,Ayacucho,Vilcas Huamán,Accomarca,ALIANZA POR NUESTRO DESARROLLO,278
050903,Ayacucho,Vilcas Huamán,Accomarca,PARTIDO FRENTE DE LA ESPERANZA 2021,3
050903,Ayacucho,Vilcas Huamán,Accomarca,PARTIDO DEMOCRATICO SOMOS PERU,89
050904,Ayacucho,Vilcas Huamán,Carhuanca,MOVIMIENTO REGIONAL AGUA,195
050904,Ayacucho,Vilcas Huamán,Carhuanca,MOVIMIENTO REGIONAL WARI LLAQTA,118
050904,Ayacucho,Vilcas Huamán,Carhuanca,MOVIMIENTO REGIONAL GANA AYACUCHO,46
050904,Ayacucho,Vilcas Huamán,Carhuanca,ALIANZA POR NUESTRO DESARROLLO,133
050904,Ayacucho,Vilcas Huamán,Carhuanca,PARTIDO FRENTE DE LA ESPERANZA 2021,4
050904,Ayacucho,Vilcas Huamán,Carhuanca,PARTIDO DEMOCRATICO SOMOS PERU,2
050905,Ayacucho,Vilcas Huamán,Concepción,MOVIMIENTO REGIONAL AGUA,700
050905,Ayacucho,Vilcas Huamán,Concepción,MOVIMIENTO REGIONAL WARI LLAQTA,289
050905,Ayacucho,Vilcas Huamán,Concepción,MOVIMIENTO REGIONAL GANA AYACUCHO,335
050905,Ayacucho,Vilcas Huamán,Concepción,ALIANZA POR NUESTRO DESARROLLO,179
050905,Ayacucho,Vilcas Huamán,Concepción,PARTIDO FRENTE DE LA ESPERANZA 2021,1
050905,Ayacucho,Vilcas Huamán,Concepción,PARTIDO DEMOCRATICO SOMOS PERU,2
050906,Ayacucho,Vilcas Huamán,Huambalpa,MOVIMIENTO REGIONAL AGUA,245
050906,Ayacucho,Vilcas Huamán,Huambalpa,MOVIMIENTO REGIONAL WARI LLAQTA,487
050906,Ayacucho,Vilcas Huamán,Huambalpa,MOVIMIENTO REGIONAL GANA AYACUCHO,14
050906,Ayacucho,Vilcas Huamán,Huambalpa,ALIANZA POR NUESTRO DESARROLLO,233
050906,Ayacucho,Vilcas Huamán,Huambalpa,PARTIDO FRENTE DE LA ESPERANZA 2021,3
050906,Ayacucho,Vilcas Huamán,Huambalpa,PARTIDO DEMOCRATICO SOMOS PERU,15
050907,Ayacucho,Vilcas Huamán,Saurama,MOVIMIENTO REGIONAL AGUA,298
050907,Ayacucho,Vilcas Huamán,Saurama,MOVIMIENTO REGIONAL WARI LLAQTA,140
050907,Ayacucho,Vilcas Huamán,Saurama,MOVIMIENTO REGIONAL GANA AYACUCHO,2
050907,Ayacucho,Vilcas Huamán,Saurama,ALIANZA POR NUESTRO DESARROLLO,338
050907,Ayacucho,Vilcas Huamán,Saurama,PARTIDO FRENTE DE LA ESPERANZA 2021,0
050907,Ayacucho,Vilcas Huamán,Saurama,PARTIDO DEMOCRATICO SOMOS PERU,2
050908,Ayacucho,Vilcas Huamán,Independencia,MOVIMIENTO REGIONAL AGUA,317
050908,Ayacucho,Vilcas Huamán,Independencia,MOVIMIENTO REGIONAL WARI LLAQTA,262
050908,Ayacucho,Vilcas Huamán,Independencia,MOVIMIENTO REGIONAL GANA AYACUCHO,5
050908,Ayacucho,Vilcas Huamán,Independencia,ALIANZA POR NUESTRO DESARROLLO,246
050908,Ayacucho,Vilcas Huamán,Independencia,PARTIDO FRENTE DE LA ESPERANZA 2021,1
050908,Ayacucho,Vilcas Huamán,Independencia,PARTIDO DEMOCRATICO SOMOS PERU,1
051001,Ayacucho,Páucar del Sara Sara,Pausa,MOVIMIENTO REGIONAL AGUA,409
051001,Ayacucho,Páucar del Sara Sara,Pausa,MOVIMIENTO REGIONAL WARI LLAQTA,179
051001,Ayacucho,Páucar del Sara Sara,Pausa,MOVIMIENTO REGIONAL GANA AYACUCHO,194
051001,Ayacucho,Páucar del Sara Sara,Pausa,ALIANZA POR NUESTRO DESARROLLO,294
051001,Ayacucho,Páucar del Sara Sara,Pausa,ALIANZA PARA EL PROGRESO,195
051002,Ayacucho,Páucar del Sara Sara,Colta,MOVIMIENTO REGIONAL AGUA,38
051002,Ayacucho,Páucar del Sara Sara,Colta,MOVIMIENTO REGIONAL WARI LLAQTA,4
051002,Ayacucho,Páucar del Sara Sara,Colta,MOVIMIENTO REGIONAL GANA AYACUCHO,12
051002,Ayacucho,Páucar del Sara Sara,Colta,ALIANZA POR NUESTRO DESARROLLO,94
051002,Ayacucho,Páucar del Sara Sara,Colta,ALIANZA PARA EL PROGRESO,51
051003,Ayacucho,Páucar del Sara Sara,Corculla,MOVIMIENTO REGIONAL AGUA,60
051003,Ayacucho,Páucar del Sara Sara,Corculla,MOVIMIENTO REGIONAL WARI LLAQTA,9
051003,Ayacucho,Páucar del Sara Sara,Corculla,MOVIMIENTO REGIONAL GANA AYACUCHO,24
051003,Ayacucho,Páucar del Sara Sara,Corculla,ALIANZA POR NUESTRO DESARROLLO,46
051003,Ayacucho,Páucar del Sara Sara,Corculla,ALIANZA PARA EL PROGRESO,30
051004,Ayacucho,Páucar del Sara Sara,Lampa,MOVIMIENTO REGIONAL AGUA,124
051004,Ayacucho,Páucar del Sara Sara,Lampa,MOVIMIENTO REGIONAL WARI LLAQTA,165
051004,Ayacucho,Páucar del Sara Sara,Lampa,MOVIMIENTO REGIONAL GANA AYACUCHO,135
051004,Ayacucho,Páucar del Sara Sara,Lampa,ALIANZA POR NUESTRO DESARROLLO,136
051004,Ayacucho,Páucar del Sara Sara,Lampa,ALIANZA PARA EL PROGRESO,316
051005,Ayacucho,Páucar del Sara Sara,Marcabamba,MOVIMIENTO REGIONAL AGUA,98
051005,Ayacucho,Páucar del Sara Sara,Marcabamba,MOVIMIENTO REGIONAL WARI LLAQTA,24
051005,Ayacucho,Páucar del Sara Sara,Marcabamba,MOVIMIENTO REGIONAL GANA AYACUCHO,29
051005,Ayacucho,Páucar del Sara Sara,Marcabamba,ALIANZA POR NUESTRO DESARROLLO,82
051005,Ayacucho,Páucar del Sara Sara,Marcabamba,ALIANZA PARA EL PROGRESO,57
051006,Ayacucho,Páucar del Sara Sara,Oyolo,MOVIMIENTO REGIONAL AGUA,52
051006,Ayacucho,Páucar del Sara Sara,Oyolo,MOVIMIENTO REGIONAL WARI LLAQTA,18
051006,Ayacucho,Páucar del Sara Sara,Oyolo,MOVIMIENTO REGIONAL GANA AYACUCHO,166
051006,Ayacucho,Páucar del Sara Sara,Oyolo,ALIANZA POR NUESTRO DESARROLLO,161
051006,Ayacucho,Páucar del Sara Sara,Oyolo,ALIANZA PARA EL PROGRESO,82
051007,Ayacucho,Páucar del Sara Sara,Pararca,MOVIMIENTO REGIONAL AGUA,74
051007,Ayacucho,Páucar del Sara Sara,Pararca,MOVIMIENTO REGIONAL WARI LLAQTA,8
051007,Ayacucho,Páucar del Sara Sara,Pararca,MOVIMIENTO REGIONAL GANA AYACUCHO,92
051007,Ayacucho,Páucar del Sara Sara,Pararca,ALIANZA POR NUESTRO DESARROLLO,62
051007,Ayacucho,Páucar del Sara Sara,Pararca,ALIANZA PARA EL PROGRESO,53
051008,Ayacucho,Páucar del Sara Sara,San Javier de Alpabamba,MOVIMIENTO REGIONAL AGUA,62
051008,Ayacucho,Páucar del Sara Sara,San Javier de Alpabamba,MOVIMIENTO REGIONAL WARI LLAQTA,76
051008,Ayacucho,Páucar del Sara Sara,San Javier de Alpabamba,MOVIMIENTO REGIONAL GANA AYACUCHO,100
051008,Ayacucho,Páucar del Sara Sara,San Javier de Alpabamba,ALIANZA POR NUESTRO DESARROLLO,69
051008,Ayacucho,Páucar del Sara Sara,San Javier de Alpabamba,ALIANZA PARA EL PROGRESO,15
051009,Ayacucho,Páucar del Sara Sara,San José de Ushua,MOVIMIENTO REGIONAL AGUA,52
051009,Ayacucho,Páucar del Sara Sara,San José de Ushua,MOVIMIENTO REGIONAL WARI LLAQTA,1
051009,Ayacucho,Páucar del Sara Sara,San José de Ushua,MOVIMIENTO REGIONAL GANA AYACUCHO,2
051009,Ayacucho,Páucar del Sara Sara,San José de Ushua,ALIANZA POR NUESTRO DESARROLLO,37
051009,Ayacucho,Páucar del Sara Sara,San José de Ushua,ALIANZA PARA EL PROGRESO,8
051010,Ayacucho,Páucar del Sara Sara,Sara Sara,MOVIMIENTO REGIONAL AGUA,114
051010,Ayacucho,Páucar del Sara Sara,Sara Sara,MOVIMIENTO REGIONAL WARI LLAQTA,33
051010,Ayacucho,Páucar del Sara Sara,Sara Sara,MOVIMIENTO REGIONAL GANA AYACUCHO,129
051010,Ayacucho,Páucar del Sara Sara,Sara Sara,ALIANZA POR NUESTRO DESARROLLO,44
051010,Ayacucho,Páucar del Sara Sara,Sara Sara,ALIANZA PARA EL PROGRESO,12
051101,Ayacucho,Sucre,Querobamba,MOVIMIENTO REGIONAL AGUA,328
051101,Ayacucho,Sucre,Querobamba,MOVIMIENTO REGIONAL WARI LLAQTA,233
051101,Ayacucho,Sucre,Querobamba,MOVIMIENTO REGIONAL GANA AYACUCHO,165
051101,Ayacucho,Sucre,Querobamba,ALIANZA POR NUESTRO DESARROLLO,310
051101,Ayacucho,Sucre,Querobamba,PARTIDO POLITICO NACIONAL PERU LIBRE,143
051102,Ayacucho,Sucre,Belén,MOVIMIENTO REGIONAL AGUA,32
051102,Ayacucho,Sucre,Belén,MOVIMIENTO REGIONAL WARI LLAQTA,37
051102,Ayacucho,Sucre,Belén,MOVIMIENTO REGIONAL GANA AYACUCHO,5
051102,Ayacucho,Sucre,Belén,ALIANZA POR NUESTRO DESARROLLO,63
051102,Ayacucho,Sucre,Belén,PARTIDO POLITICO NACIONAL PERU LIBRE,14
051103,Ayacucho,Sucre,Chalcos,MOVIMIENTO REGIONAL AGUA,102
051103,Ayacucho,Sucre,Chalcos,MOVIMIENTO REGIONAL WARI LLAQTA,22
051103,Ayacucho,Sucre,Chalcos,MOVIMIENTO REGIONAL GANA AYACUCHO,9
051103,Ayacucho,Sucre,Chalcos,ALIANZA POR NUESTRO DESARROLLO,92
051103,Ayacucho,Sucre,Chalcos,PARTIDO POLITICO NACIONAL PERU LIBRE,105
051104,Ayacucho,Sucre,San Salvador de Quije,MOVIMIENTO REGIONAL AGUA,113
051104,Ayacucho,Sucre,San Salvador de Quije,MOVIMIENTO REGIONAL WARI LLAQTA,140
051104,Ayacucho,Sucre,San Salvador de Quije,MOVIMIENTO REGIONAL GANA AYACUCHO,44
051104,Ayacucho,Sucre,San Salvador de Quije,ALIANZA POR NUESTRO DESARROLLO,244
051104,Ayacucho,Sucre,San Salvador de Quije,PARTIDO POLITICO NACIONAL PERU LIBRE,120
051105,Ayacucho,Sucre,Paico,MOVIMIENTO REGIONAL AGUA,117
051105,Ayacucho,Sucre,Paico,MOVIMIENTO REGIONAL WARI LLAQTA,75
051105,Ayacucho,Sucre,Paico,MOVIMIENTO REGIONAL GANA AYACUCHO,7
051105,Ayacucho,Sucre,Paico,ALIANZA POR NUESTRO DESARROLLO,57
051105,Ayacucho,Sucre,Paico,PARTIDO POLITICO NACIONAL PERU LIBRE,54
051106,Ayacucho,Sucre,Santiago de Paucaray,MOVIMIENTO REGIONAL AGUA,146
051106,Ayacucho,Sucre,Santiago de Paucaray,MOVIMIENTO REGIONAL WARI LLAQTA,36
051106,Ayacucho,Sucre,Santiago de Paucaray,MOVIMIENTO REGIONAL GANA AYACUCHO,3
051106,Ayacucho,Sucre,Santiago de Paucaray,ALIANZA POR NUESTRO DESARROLLO,164
051106,Ayacucho,Sucre,Santiago de Paucaray,PARTIDO POLITICO NACIONAL PERU LIBRE,21
051107,Ayacucho,Sucre,San Pedro de larcay,MOVIMIENTO REGIONAL AGUA,94
051107,Ayacucho,Sucre,San Pedro de larcay,MOVIMIENTO REGIONAL WARI LLAQTA,23
051107,Ayacucho,Sucre,San Pedro de larcay,MOVIMIENTO REGIONAL GANA AYACUCHO,12
051107,Ayacucho,Sucre,San Pedro de larcay,ALIANZA POR NUESTRO DESARROLLO,143
051107,Ayacucho,Sucre,San Pedro de larcay,PARTIDO POLITICO NACIONAL PERU LIBRE,158
051108,Ayacucho,Sucre,Soras,MOVIMIENTO REGIONAL AGUA,99
051108,Ayacucho,Sucre,Soras,MOVIMIENTO REGIONAL WARI LLAQTA,137
051108,Ayacucho,Sucre,Soras,MOVIMIENTO REGIONAL GANA AYACUCHO,4
051108,Ayacucho,Sucre,Soras,ALIANZA POR NUESTRO DESARROLLO,71
051108,Ayacucho,Sucre,Soras,PARTIDO POLITICO NACIONAL PERU LIBRE,31
051109,Ayacucho,Sucre,Huacaña,MOVIMIENTO REGIONAL AGUA,89
051109,Ayacucho,Sucre,Huacaña,MOVIMIENTO REGIONAL WARI LLAQTA,93
051109,Ayacucho,Sucre,Huacaña,MOVIMIENTO REGIONAL GANA AYACUCHO,6
051109,Ayacucho,Sucre,Huacaña,ALIANZA POR NUESTRO DESARROLLO,22
051109,Ayacucho,Sucre,Huacaña,PARTIDO POLITICO NACIONAL PERU LIBRE,39
051110,Ayacucho,Sucre,Chilcayoc,MOVIMIENTO REGIONAL AGUA,89
051110,Ayacucho,Sucre,Chilcayoc,MOVIMIENTO REGIONAL WARI LLAQTA,109
051110,Ayacucho,Sucre,Chilcayoc,MOVIMIENTO REGIONAL GANA AYACUCHO,5
051110,Ayacucho,Sucre,Chilcayoc,ALIANZA POR NUESTRO DESARROLLO,132
051110,Ayacucho,Sucre,Chilcayoc,PARTIDO POLITICO NACIONAL PERU LIBRE,58
051111,Ayacucho,Sucre,Morcolla,MOVIMIENTO REGIONAL AGUA,212
051111,Ayacucho,Sucre,Morcolla,MOVIMIENTO REGIONAL WARI LLAQTA,167
051111,Ayacucho,Sucre,Morcolla,MOVIMIENTO REGIONAL GANA AYACUCHO,61
051111,Ayacucho,Sucre,Morcolla,ALIANZA POR NUESTRO DESARROLLO,124
051111,Ayacucho,Sucre,Morcolla,PARTIDO POLITICO NACIONAL PERU LIBRE,93
060101,Cajamarca,Cajamarca,Cajamarca,CAJAMARCA SIEMPRE VERDE,38743
